confidence_immediate,datetime,experiment_file,experiment_path,gender,identification,identification_made,identification_multiple,identification_proceed,lecture_time,logfile,member,member1,member2,member3,member4,member5,member6,path_file,response_time,response_time_live_view,subject_nr,target,target1,target2,time_check_identification,time_end_of_experiment,time_experiment,time_gender_randomization_sequence,time_identification_task,time_lineup_sequence,time_live_view,time_logger,time_member_randomization_loop,time_member_randomization_sequence,time_setting_sequence,time_video,row_order,date,time,datetime_updated,date_rank,datetime_rank,person,condition,target_value,gender_updated,lecture_datetime,gender_first
no,02/07/18 15:27:42,lineup_videoVIPER_W.osexp,C:/Users/Eva/Desktop/Wednesday 0702/H&S,female,No,No,no,No,00:00:00,C:/Users/Eva/Desktop/Wednesday 0702/H&S/subject-67.csv,6,3.0,5.0,7.0,4.0,2.0,1.0,./input_data\Tomas data 070218\VIPER\subject-67.csv,,,67,target2,present,absent,158250.0,167192.0,1225,74334.0,156127.0,145775.0,,167146,74334.0,74336.0,,145776.0,17,2018/02/07,15:27:42,2018/02/07 15:27:42,2.0,154.0,1.0,HS,absent,female,2018/02/07 00:00:00,male
no,02/07/18 15:27:42,lineup_videoVIPER_W.osexp,C:/Users/Eva/Desktop/Wednesday 0702/H&S,female,No,No,no,No,00:00:00,C:/Users/Eva/Desktop/Wednesday 0702/H&S/subject-67.csv,6,3.0,5.0,7.0,4.0,2.0,1.0,./input_data\Tomas data 070218\VIPER\subject-67.csv,,,67,target2,present,absent,158250.0,167192.0,1225,74334.0,156127.0,145775.0,,168504,74334.0,74336.0,,145776.0,18,2018/02/07,15:27:42,2018/02/07 15:27:42,2.0,154.0,1.0,HS,absent,female,2018/02/07 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,1,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,16439.0,16439.0,67,,,,104736.0,354093.0,1614,,93794.0,77251.0,77355.0,104736,,,77354.0,,0,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,2,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,4732.0,4732.0,67,,,,112931.0,354093.0,1614,,109602.0,77251.0,104869.0,112931,,,104868.0,,1,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,3,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,12534.0,12534.0,67,,,,128707.0,354093.0,1614,,125610.0,77251.0,113075.0,128707,,,113073.0,,2,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
20,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,Yes,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,4,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10137.0,10137.0,67,,,,142190.0,354093.0,1614,,138970.0,77251.0,128833.0,166641,,,128832.0,,3,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
70,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,Yes,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,5,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,6929.0,6929.0,67,,,,176947.0,354093.0,1614,,173722.0,77251.0,166792.0,181798,,,166790.0,,4,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,6,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10739.0,10739.0,67,,,,196565.0,354093.0,1614,,192674.0,77251.0,181934.0,196565,,,181933.0,,5,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,Not sure,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,1,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,19798.0,19798.0,67,,,,249319.0,354093.0,1614,,238730.0,218834.0,218931.0,249319,,,218930.0,,6,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,2,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,9119.0,9119.0,67,,,,261290.0,354093.0,1614,,258577.0,218834.0,249458.0,261291,,,249457.0,,7,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,3,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,12068.0,12068.0,67,,,,275878.0,354093.0,1614,,273489.0,218834.0,261421.0,275878,,,261420.0,,8,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,4,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,9724.0,9724.0,67,,,,288449.0,354093.0,1614,,285729.0,218834.0,276004.0,288449,,,276003.0,,9,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
60,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,Yes,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,5,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10812.0,10812.0,67,,,,303829.0,354093.0,1614,,299393.0,218834.0,288580.0,309908,,,288579.0,,10,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,6,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10339.0,10339.0,67,,,,324045.0,354093.0,1614,,320376.0,218834.0,310037.0,324045,,,310036.0,,11,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,Yes,One,No,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,6,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10339.0,10339.0,67,,,,324045.0,354093.0,1614,,320376.0,218834.0,310037.0,351309,,,310036.0,,12,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,Yes,One,No,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,6,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10339.0,10339.0,67,,,,324045.0,354093.0,1614,,320376.0,218834.0,310037.0,354063,,,310036.0,,13,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:25:53,lineup_liveMEN_W.osexp,C:\Users\Laptop10\Desktop\Wednesday 2102,,No,Yes,One,No,00:00:00,C:/Users/Laptop10/Desktop/Wednesday 2102/subject-67.csv,6,,,,,,,./input_data\Tomas data 210218\live male\subject-67.csv,10339.0,10339.0,67,,,,324045.0,354093.0,1614,,320376.0,218834.0,310037.0,355293,,,310036.0,,14,2018/02/21,15:25:53,2018/02/21 15:25:53,4.0,216.0,,live,,male,2018/02/21 00:00:00,male
no,02/21/18 15:33:02,lineup_liveWOMEN_W.osexp,C:\Users\Laptop3\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop3/Desktop/Wednesday 2102/subject-67.csv,1,,,,,,,./input_data\Tomas data 210218\live female\subject-67.csv,23910.0,23910.0,67,,,,53073.0,183731.0,1578,,49160.0,25183.0,25249.0,53073,,,25248.0,,0,2018/02/21,15:33:02,2018/02/21 15:33:02,4.0,220.0,,live,,female,2018/02/21 00:00:00,male
no,02/21/18 15:33:02,lineup_liveWOMEN_W.osexp,C:\Users\Laptop3\Desktop\Wednesday 2102,,No,no,no,no,00:00:00,C:/Users/Laptop3/Desktop/Wednesday 2102/subject-67.csv,2,,,,,,,./input_data\Tomas data 210218\live female\subject-67.csv,12093.0,12093.0,67,,,,68298.0,183731.0,1578,,65272.0,25183.0,53178.0,68298,,,53176.0,,1,2018/02/21,15:33:02,2018/02/21 15:33:02,4.0,220.0,,live,,female,2018/02/21 00:00:00,male
60,02/21/18 15:33:02,lineup_liveWOMEN_W.osexp,C:\Users\Laptop3\Desktop\Wednesday 2102,,Yes,no,no,no,00:00:00,C:/Users/Laptop3/Desktop/Wednesday 2102/subject-67.csv,3,,,,,,,./input_data\Tomas data 210218\live female\subject-67.csv,18668.0,18668.0,67,,,,93264.0,183731.0,1578,,87072.0,25183.0,68403.0,97456,,,68401.0,,2,2018/02/21,15:33:02,2018/02/21 15:33:02,4.0,220.0,,live,,female,2018/02/21 00:00:00,male
